Index;tmsp;country;amount;success;PSP;3D_secured;card
500;43466,40587;Germany;113;0;UK_Card;0;Visa
501;43466,40624;Germany;113;0;UK_Card;0;Visa
502;43466,40646;Germany;113;0;Goldcard;0;Visa
503;43466,40655;Germany;113;0;Simplecard;0;Visa
504;43466,40729;Germany;233;0;UK_Card;0;Master
505;43466,40748;Germany;233;0;Simplecard;0;Master
506;43466,40837;Germany;488;0;UK_Card;0;Master
507;43466,40889;Germany;488;0;UK_Card;0;Master
508;43466,40943;Germany;488;0;Simplecard;0;Master
509;43466,4095;Germany;488;0;UK_Card;0;Master
510;43466,41056;Austria;304;0;Simplecard;0;Visa
511;43466,41162;Germany;219;0;Simplecard;0;Master
512;43466,41167;Germany;219;0;UK_Card;0;Master
513;43466,41198;Germany;219;0;Simplecard;0;Master
514;43466,41295;Germany;56;0;UK_Card;0;Master
515;43466,41311;Germany;56;0;UK_Card;0;Master
516;43466,41352;Germany;56;1;Moneycard;0;Master
517;43466,41426;Switzerland;444;0;Simplecard;1;Master
518;43466,41455;Switzerland;444;0;Simplecard;1;Master
519;43466,41694;Germany;189;1;Goldcard;0;Visa
520;43466,41773;Germany;146;0;UK_Card;1;Visa
521;43466,41794;Germany;146;1;Simplecard;1;Visa
522;43466,41875;Austria;198;0;Moneycard;0;Master
523;43466,41946;Germany;317;1;UK_Card;1;Master
524;43466,42096;Germany;200;0;UK_Card;0;Diners
525;43466,42119;Germany;200;0;Simplecard;0;Diners
526;43466,42128;Germany;200;0;UK_Card;0;Diners
527;43466,42174;Germany;200;0;Goldcard;0;Diners
528;43466,42182;Germany;200;0;Goldcard;0;Diners
529;43466,4219;Germany;200;0;UK_Card;0;Diners
530;43466,42362;Germany;209;0;UK_Card;0;Master
531;43466,42378;Germany;209;0;Simplecard;0;Master
532;43466,4238;Germany;209;1;Goldcard;0;Master
533;43466,42507;Germany;172;0;UK_Card;0;Visa
534;43466,427;Germany;206;0;UK_Card;0;Master
535;43466,42715;Germany;206;0;UK_Card;0;Master
536;43466,42767;Germany;206;1;UK_Card;0;Master
537;43466,42894;Germany;69;0;UK_Card;0;Master
538;43466,42909;Germany;69;0;UK_Card;0;Master
539;43466,42922;Germany;69;0;UK_Card;0;Master
540;43466,42928;Germany;69;1;UK_Card;0;Master
541;43466,43023;Germany;146;0;Moneycard;1;Master
542;43466,43042;Germany;146;1;UK_Card;1;Master
543;43466,43117;Germany;220;0;UK_Card;1;Master
544;43466,43179;Germany;220;0;Moneycard;1;Master
545;43466,43457;Germany;428;0;Moneycard;1;Master
546;43466,43645;Germany;185;1;Simplecard;0;Master
547;43466,43769;Germany;233;0;UK_Card;1;Diners
548;43466,43822;Germany;233;0;Moneycard;1;Diners
549;43466,4384;Germany;233;0;Simplecard;1;Diners
550;43466,4384;Germany;233;0;UK_Card;1;Diners
551;43466,43899;Germany;233;0;Simplecard;1;Diners
552;43466,43965;Germany;233;0;UK_Card;1;Diners
553;43466,43981;Germany;233;0;UK_Card;1;Diners
554;43466,43997;Germany;233;1;UK_Card;1;Diners
555;43466,44086;Germany;235;1;UK_Card;0;Diners
556;43466,44223;Austria;153;0;UK_Card;0;Diners
557;43466,44284;Austria;153;0;Simplecard;0;Diners
558;43466,44319;Austria;153;0;UK_Card;0;Diners
559;43466,4434;Austria;153;0;Simplecard;0;Diners
560;43466,44494;Germany;399;0;Simplecard;0;Master
561;43466,44581;Germany;215;0;Simplecard;1;Master
562;43466,44618;Germany;215;0;UK_Card;1;Master
563;43466,44638;Germany;215;0;Moneycard;1;Master
564;43466,44889;Germany;192;0;UK_Card;0;Master
565;43466,44899;Germany;192;0;Simplecard;0;Master
566;43466,44922;Germany;192;0;UK_Card;0;Master
567;43466,44931;Germany;192;0;Moneycard;0;Master
568;43466,44955;Germany;192;0;Simplecard;0;Master
569;43466,45144;Austria;296;0;UK_Card;0;Master
570;43466,45201;Austria;296;0;UK_Card;0;Master
571;43466,4524;Austria;296;0;Moneycard;0;Master
572;43466,45255;Austria;296;0;Moneycard;0;Master
573;43466,45326;Switzerland;238;0;Simplecard;0;Master
574;43466,45347;Switzerland;238;1;UK_Card;0;Master
575;43466,45424;Germany;175;0;Simplecard;1;Master
576;43466,45431;Germany;175;0;UK_Card;1;Master
577;43466,45461;Germany;175;0;UK_Card;1;Master
578;43466,45499;Germany;175;0;Simplecard;1;Master
579;43466,45505;Germany;175;0;Moneycard;1;Master
580;43466,45854;Germany;312;0;Simplecard;0;Master
581;43466,45933;Germany;193;0;UK_Card;0;Master
582;43466,45971;Germany;193;0;Moneycard;0;Master
583;43466,46227;Germany;283;0;UK_Card;0;Diners
584;43466,46256;Germany;283;0;Moneycard;0;Diners
585;43466,46292;Germany;283;0;Simplecard;0;Diners
586;43466,46296;Germany;283;0;Goldcard;0;Diners
587;43466,46348;Germany;283;0;Simplecard;0;Diners
588;43466,46378;Germany;283;0;UK_Card;0;Diners
589;43466,46475;Germany;188;0;UK_Card;1;Master
590;43466,46491;Germany;188;1;UK_Card;1;Master
591;43466,46587;Germany;74;0;Simplecard;0;Diners
592;43466,46728;Germany;49;0;Moneycard;0;Diners
593;43466,46779;Germany;49;1;UK_Card;0;Diners
594;43466,46895;Germany;165;0;Simplecard;0;Diners
595;43466,47024;Germany;307;0;UK_Card;0;Diners
596;43466,47054;Germany;307;1;UK_Card;0;Diners
597;43466,47127;Germany;306;1;UK_Card;0;Master
598;43466,47343;Austria;309;0;UK_Card;0;Diners
599;43466,47418;Switzerland;368;0;Simplecard;0;Master
600;43466,47576;Germany;252;1;Simplecard;0;Diners
601;43466,47713;Germany;148;0;Simplecard;0;Master
602;43466,48106;Germany;170;0;UK_Card;0;Visa
603;43466,48106;Germany;170;0;UK_Card;0;Visa
604;43466,4814;Germany;170;1;UK_Card;0;Visa
605;43466,48304;Austria;353;0;UK_Card;1;Diners
606;43466,48347;Austria;353;1;UK_Card;1;Diners
607;43466,48471;Switzerland;6;0;UK_Card;0;Master
608;43466,48491;Switzerland;6;0;Simplecard;0;Master
609;43466,48531;Switzerland;6;0;Simplecard;0;Master
610;43466,48558;Switzerland;6;0;UK_Card;0;Master
611;43466,48588;Switzerland;6;0;Goldcard;0;Master
612;43466,48595;Switzerland;6;0;UK_Card;0;Master
613;43466,48716;Germany;110;0;UK_Card;0;Master
614;43466,48759;Germany;110;0;UK_Card;0;Master
615;43466,48769;Germany;110;0;UK_Card;0;Master
616;43466,4883;Germany;110;0;Simplecard;0;Master
617;43466,48866;Germany;110;0;UK_Card;0;Master
618;43466,49123;Germany;113;0;UK_Card;0;Master
619;43466,49314;Germany;248;0;Goldcard;0;Diners
620;43466,49449;Germany;164;0;Simplecard;1;Master
621;43466,49521;Germany;89;0;Simplecard;0;Visa
622;43466,49538;Germany;89;0;UK_Card;0;Visa
623;43466,49829;Germany;158;0;UK_Card;0;Visa
624;43466,49861;Germany;158;0;Moneycard;0;Visa
625;43466,49896;Germany;158;0;UK_Card;0;Visa
626;43466,49909;Germany;158;0;UK_Card;0;Visa
627;43466,49916;Germany;158;0;UK_Card;0;Visa
628;43466,49934;Germany;158;0;UK_Card;0;Visa
629;43466,49946;Germany;158;0;UK_Card;0;Visa
630;43466,50005;Germany;158;0;Simplecard;0;Visa
631;43466,50053;Germany;158;0;Moneycard;0;Visa
632;43466,50209;Germany;101;0;UK_Card;0;Diners
633;43466,50266;Germany;101;0;Simplecard;0;Diners
634;43466,50366;Germany;328;0;UK_Card;0;Diners
635;43466,50433;Germany;328;1;UK_Card;0;Diners
636;43466,50609;Germany;213;1;UK_Card;0;Master
637;43466,50705;Germany;356;0;Simplecard;0;Visa
638;43466,50725;Germany;356;1;UK_Card;0;Visa
639;43466,50801;Switzerland;36;0;Goldcard;1;Visa
640;43466,50818;Switzerland;36;0;UK_Card;1;Visa
641;43466,50823;Switzerland;36;0;UK_Card;1;Visa
642;43466,50839;Switzerland;36;0;UK_Card;1;Visa
643;43466,50873;Switzerland;36;0;UK_Card;1;Visa
644;43466,50877;Switzerland;36;0;Simplecard;1;Visa
645;43466,50897;Switzerland;36;1;UK_Card;1;Visa
646;43466,51141;Austria;162;0;UK_Card;1;Master
647;43466,51638;Germany;199;0;UK_Card;1;Diners
648;43466,51688;Germany;199;0;UK_Card;1;Diners
649;43466,51697;Germany;199;0;UK_Card;1;Diners
650;43466,51731;Germany;199;0;UK_Card;1;Diners
651;43466,5183;Germany;177;0;UK_Card;0;Visa
652;43466,51878;Germany;177;1;UK_Card;0;Visa
653;43466,52218;Germany;253;0;UK_Card;0;Master
654;43466,5234;Germany;222;0;Simplecard;1;Visa
655;43466,52344;Germany;222;0;UK_Card;1;Visa
656;43466,52372;Germany;222;0;Moneycard;1;Visa
657;43466,52376;Germany;222;1;UK_Card;1;Visa
658;43466,52559;Germany;168;0;UK_Card;0;Visa
659;43466,52593;Germany;168;0;UK_Card;0;Visa
660;43466,52611;Germany;168;0;UK_Card;0;Visa
661;43466,52624;Germany;168;0;Goldcard;0;Visa
662;43466,52642;Germany;168;0;UK_Card;0;Visa
663;43466,52649;Germany;168;0;UK_Card;0;Visa
664;43466,52686;Germany;168;0;UK_Card;0;Visa
665;43466,52693;Germany;168;0;UK_Card;0;Visa
666;43466,52736;Germany;168;0;Simplecard;0;Visa
667;43466,52788;Germany;254;0;UK_Card;0;Diners
668;43466,52826;Switzerland;123;1;UK_Card;0;Master
669;43466,52924;Switzerland;187;0;Simplecard;0;Visa
670;43466,52925;Switzerland;187;0;Simplecard;0;Visa
671;43466,52986;Switzerland;187;0;UK_Card;0;Visa
672;43466,53014;Switzerland;187;1;UK_Card;0;Visa
673;43466,53166;Austria;288;0;UK_Card;1;Master
674;43466,53175;Austria;288;1;UK_Card;1;Master
675;43466,53286;Austria;161;0;UK_Card;0;Master
676;43466,53318;Austria;161;0;UK_Card;0;Master
677;43466,53372;Austria;161;1;UK_Card;0;Master
678;43466,53543;Germany;355;0;Simplecard;1;Master
679;43466,53642;Germany;263;0;UK_Card;1;Visa
680;43466,53703;Germany;263;0;Simplecard;1;Visa
681;43466,53748;Germany;263;0;Simplecard;1;Visa
682;43466,53752;Germany;263;0;UK_Card;1;Visa
683;43466,53803;Germany;263;1;UK_Card;1;Visa
684;43466,53946;Germany;88;0;Simplecard;1;Master
685;43466,53961;Germany;88;0;Simplecard;1;Master
686;43466,54002;Germany;88;0;UK_Card;1;Master
687;43466,54012;Germany;88;1;UK_Card;1;Master
688;43466,54211;Germany;379;0;UK_Card;1;Visa
689;43466,54299;Switzerland;422;0;UK_Card;0;Master
690;43466,54314;Switzerland;422;0;Simplecard;0;Master
691;43466,54616;Germany;170;0;UK_Card;1;Master
692;43466,54622;Germany;170;0;Simplecard;1;Master
693;43466,54748;Switzerland;116;1;Goldcard;0;Visa
694;43466,54881;Switzerland;37;0;Simplecard;0;Master
695;43466,54949;Switzerland;37;0;UK_Card;0;Master
696;43466,54969;Switzerland;37;1;Moneycard;0;Master
697;43466,55168;Germany;336;0;Simplecard;0;Master
698;43466,55241;Germany;264;0;Moneycard;0;Visa
699;43466,55308;Germany;264;1;UK_Card;0;Visa
700;43466,55443;Switzerland;44;1;Simplecard;0;Visa
701;43466,5552;Austria;230;1;UK_Card;0;Master
702;43466,55595;Germany;408;0;UK_Card;0;Master
703;43466,556;Germany;408;0;Moneycard;0;Master
704;43466,55668;Germany;408;0;Moneycard;0;Master
705;43466,55672;Germany;408;0;UK_Card;0;Master
706;43466,55691;Germany;408;0;Moneycard;0;Master
707;43466,55809;Germany;222;0;UK_Card;0;Diners
708;43466,55822;Germany;222;0;Moneycard;0;Diners
709;43466,5583;Germany;222;1;UK_Card;0;Diners
710;43466,5594;Germany;267;0;Simplecard;0;Master
711;43466,56005;Germany;267;0;Goldcard;0;Master
712;43466,56061;Germany;267;0;UK_Card;0;Master
713;43466,56072;Germany;267;0;UK_Card;0;Master
714;43466,56133;Germany;267;0;Simplecard;0;Master
715;43466,56164;Germany;267;1;Simplecard;0;Master
716;43466,56235;Austria;146;1;UK_Card;0;Visa
717;43466,56443;Austria;278;0;UK_Card;0;Diners
718;43466,56763;Germany;148;0;Moneycard;1;Visa
719;43466,56775;Germany;148;0;Moneycard;1;Visa
720;43466,56828;Germany;148;0;Moneycard;1;Visa
721;43466,56839;Germany;148;0;UK_Card;1;Visa
722;43466,56856;Germany;148;0;UK_Card;1;Visa
723;43466,56891;Germany;148;0;Simplecard;1;Visa
724;43466,56966;Switzerland;206;0;UK_Card;1;Diners
725;43466,57291;Germany;274;0;Simplecard;0;Master
726;43466,57402;Switzerland;215;0;Moneycard;0;Master
727;43466,57412;Switzerland;215;0;UK_Card;0;Master
728;43466,57476;Switzerland;215;0;UK_Card;0;Master
729;43466,57477;Switzerland;215;0;Goldcard;0;Master
730;43466,5753;Switzerland;215;0;Simplecard;0;Master
731;43466,57535;Switzerland;215;0;Simplecard;0;Master
732;43466,57661;Germany;137;0;UK_Card;1;Diners
733;43466,5769;Germany;137;0;UK_Card;1;Diners
734;43466,57751;Germany;137;0;Simplecard;1;Diners
735;43466,57796;Germany;137;1;Moneycard;1;Diners
736;43466,58061;Germany;166;0;UK_Card;0;Master
737;43466,58075;Germany;166;0;Simplecard;0;Master
738;43466,58082;Germany;166;0;UK_Card;0;Master
739;43466,58141;Germany;166;0;UK_Card;0;Master
740;43466,58201;Germany;166;0;UK_Card;0;Master
741;43466,58478;Switzerland;177;0;UK_Card;0;Visa
742;43466,58532;Switzerland;177;0;Simplecard;0;Visa
743;43466,58536;Switzerland;177;0;UK_Card;0;Visa
744;43466,58539;Switzerland;177;1;UK_Card;0;Visa
745;43466,5863;Austria;243;0;UK_Card;0;Master
746;43466,58683;Austria;243;0;Simplecard;0;Master
747;43466,58748;Austria;243;0;Simplecard;0;Master
748;43466,58954;Switzerland;181;0;Simplecard;0;Visa
749;43466,58975;Switzerland;181;1;UK_Card;0;Visa
750;43466,59095;Germany;326;0;Simplecard;0;Visa
751;43466,59104;Germany;326;0;UK_Card;0;Visa
752;43466,59175;Germany;258;1;Goldcard;0;Visa
753;43466,59251;Germany;135;0;UK_Card;0;Master
754;43466,59339;Switzerland;111;0;Simplecard;0;Visa
755;43466,59479;Germany;200;0;Goldcard;0;Master
756;43466,59538;Germany;200;0;UK_Card;0;Master
757;43466,59641;Germany;7;0;Simplecard;1;Visa
758;43466,59749;Germany;162;0;UK_Card;0;Master
759;43466,59799;Germany;162;0;UK_Card;0;Master
760;43466,60014;Austria;260;0;UK_Card;0;Visa
761;43466,60052;Austria;260;0;UK_Card;0;Visa
762;43466,6006;Austria;260;0;Simplecard;0;Visa
763;43466,60072;Austria;260;1;UK_Card;0;Visa
764;43466,60274;Austria;152;0;UK_Card;1;Diners
765;43466,60289;Austria;152;1;UK_Card;1;Diners
766;43466,60471;Austria;48;0;UK_Card;0;Master
767;43466,60528;Austria;48;0;UK_Card;0;Master
768;43466,60547;Austria;48;1;Simplecard;0;Master
769;43466,60752;Switzerland;255;0;Simplecard;0;Master
770;43466,6085;Germany;123;0;Goldcard;1;Master
771;43466,60916;Germany;123;0;UK_Card;1;Master
772;43466,60984;Germany;123;1;Moneycard;1;Master
773;43466,61103;Germany;244;0;Moneycard;0;Master
774;43466,61222;Austria;251;0;Simplecard;1;Diners
775;43466,61493;Germany;148;0;Simplecard;0;Master
776;43466,61554;Germany;148;0;Simplecard;0;Master
777;43466,61644;Austria;252;0;UK_Card;0;Diners
778;43466,61666;Austria;252;1;Moneycard;0;Diners
779;43466,61756;Germany;390;0;Goldcard;0;Visa
780;43466,61873;Germany;205;0;Moneycard;0;Master
781;43466,61895;Germany;205;0;UK_Card;0;Master
782;43466,62001;Austria;264;0;UK_Card;0;Master
783;43466,62108;Switzerland;40;0;UK_Card;0;Diners
784;43466,6213;Switzerland;40;0;UK_Card;0;Diners
785;43466,62181;Switzerland;40;0;Moneycard;0;Diners
786;43466,62186;Switzerland;40;0;Simplecard;0;Diners
787;43466,62236;Switzerland;40;1;Moneycard;0;Diners
788;43466,62368;Germany;433;0;UK_Card;0;Master
789;43466,62375;Germany;433;0;UK_Card;0;Master
790;43466,62398;Germany;433;0;UK_Card;0;Master
791;43466,62405;Germany;433;0;UK_Card;0;Master
792;43466,62444;Germany;433;0;UK_Card;0;Master
793;43466,6247;Germany;433;0;Simplecard;0;Master
794;43466,62477;Germany;433;0;UK_Card;0;Master
795;43466,62513;Germany;433;0;UK_Card;0;Master
796;43466,62788;Germany;248;0;UK_Card;0;Master
797;43466,62825;Germany;248;0;UK_Card;0;Master
798;43466,62861;Germany;248;0;Goldcard;0;Master
799;43466,62874;Germany;248;0;Moneycard;0;Master
800;43466,6291;Germany;248;0;UK_Card;0;Master
801;43466,62943;Germany;248;1;UK_Card;0;Master
802;43466,63043;Germany;125;1;UK_Card;0;Diners
803;43466,63476;Switzerland;274;1;UK_Card;0;Visa
804;43466,63692;Switzerland;191;0;UK_Card;0;Diners
805;43466,63733;Switzerland;191;0;Goldcard;0;Diners
806;43466,63775;Switzerland;191;0;Moneycard;0;Diners
807;43466,63799;Switzerland;191;1;UK_Card;0;Diners
808;43466,64012;Germany;139;0;Moneycard;0;Master
809;43466,64028;Germany;139;1;UK_Card;0;Master
810;43466,64269;Austria;291;0;Simplecard;1;Master
811;43466,64277;Austria;291;0;UK_Card;1;Master
812;43466,64304;Austria;291;0;UK_Card;1;Master
813;43466,64353;Austria;291;0;UK_Card;1;Master
814;43466,64582;Germany;236;1;UK_Card;0;Visa
815;43466,64707;Germany;164;0;UK_Card;0;Master
816;43466,64733;Germany;164;0;Simplecard;0;Master
817;43466,64942;Switzerland;159;0;Simplecard;0;Master
818;43466,65154;Austria;46;1;UK_Card;0;Master
819;43466,65363;Austria;131;1;Moneycard;0;Diners
820;43466,65587;Austria;256;0;UK_Card;1;Master
821;43466,65623;Austria;256;0;Simplecard;1;Master
822;43466,65649;Austria;256;1;Goldcard;1;Master
823;43466,65731;Germany;304;0;Moneycard;0;Master
824;43466,65774;Germany;304;0;UK_Card;0;Master
825;43466,65775;Germany;304;0;UK_Card;0;Master
826;43466,65824;Germany;304;0;Goldcard;0;Master
827;43466,65837;Germany;304;0;Simplecard;0;Master
828;43466,65892;Germany;304;0;Simplecard;0;Master
829;43466,65932;Germany;304;0;Simplecard;0;Master
830;43466,66029;Germany;196;0;Simplecard;0;Master
831;43466,66081;Germany;196;1;UK_Card;0;Master
832;43466,66153;Germany;190;1;UK_Card;1;Diners
833;43466,66331;Germany;45;0;Simplecard;0;Master
834;43466,66487;Austria;213;0;Simplecard;0;Visa
835;43466,66532;Austria;213;0;UK_Card;0;Visa
836;43466,66542;Austria;213;1;Moneycard;0;Visa
837;43466,66792;Germany;248;0;Moneycard;0;Master
838;43466,66909;Austria;136;1;Moneycard;0;Master
839;43466,67101;Switzerland;148;0;UK_Card;0;Master
840;43466,6716;Switzerland;148;1;UK_Card;0;Master
841;43466,67281;Germany;114;0;UK_Card;0;Master
842;43466,67324;Germany;114;1;Moneycard;0;Master
843;43466,67427;Germany;228;0;UK_Card;0;Master
844;43466,67428;Germany;228;0;UK_Card;0;Master
845;43466,67471;Germany;228;0;UK_Card;0;Master
846;43466,67642;Germany;151;0;Simplecard;0;Diners
847;43466,67715;Switzerland;11;0;Simplecard;0;Master
848;43466,67718;Switzerland;11;0;Simplecard;0;Master
849;43466,67793;Germany;231;0;Simplecard;1;Master
850;43466,67823;Germany;231;0;UK_Card;1;Master
851;43466,6784;Germany;231;0;Moneycard;1;Master
852;43466,67874;Germany;231;0;Moneycard;1;Master
853;43466,67909;Germany;231;1;UK_Card;1;Master
854;43466,67994;Germany;216;0;UK_Card;1;Diners
855;43466,68035;Germany;216;1;Simplecard;1;Diners
856;43466,68113;Germany;11;0;Moneycard;1;Master
857;43466,68119;Germany;11;1;Moneycard;1;Master
858;43466,68442;Switzerland;341;0;UK_Card;0;Visa
859;43466,68495;Switzerland;341;0;Moneycard;0;Visa
860;43466,68501;Switzerland;341;1;UK_Card;0;Visa
861;43466,68574;Germany;192;0;UK_Card;0;Master
862;43466,68657;Germany;25;0;UK_Card;0;Visa
863;43466,68698;Germany;25;0;UK_Card;0;Visa
864;43466,68707;Germany;25;1;Moneycard;0;Visa
865;43466,68872;Germany;95;0;Simplecard;0;Visa
866;43466,68889;Germany;95;0;Simplecard;0;Visa
867;43466,68981;Germany;216;0;UK_Card;1;Master
868;43466,69;Germany;216;0;UK_Card;1;Master
869;43466,69023;Germany;216;0;Moneycard;1;Master
870;43466,69046;Germany;216;1;Goldcard;1;Master
871;43466,69133;Austria;128;1;Simplecard;0;Master
872;43466,6935;Germany;110;1;Moneycard;1;Diners
873;43466,69608;Germany;149;0;UK_Card;0;Master
874;43466,69655;Germany;149;0;Simplecard;0;Master
875;43466,69664;Germany;149;0;UK_Card;0;Master
876;43466,69733;Germany;149;0;Goldcard;0;Master
877;43466,69751;Germany;149;0;Moneycard;0;Master
878;43466,69808;Germany;149;0;Moneycard;0;Master
879;43466,69844;Germany;149;0;Simplecard;0;Master
880;43466,69997;Germany;236;0;UK_Card;0;Master
881;43466,70009;Germany;236;0;UK_Card;0;Master
882;43466,7001;Germany;236;0;UK_Card;0;Master
883;43466,70067;Germany;236;1;UK_Card;0;Master
884;43466,70164;Austria;271;0;UK_Card;1;Master
885;43466,70192;Austria;271;1;UK_Card;1;Master
886;43466,70304;Switzerland;317;0;UK_Card;1;Master
887;43466,70348;Switzerland;317;0;UK_Card;1;Master
888;43466,70409;Switzerland;317;0;UK_Card;1;Master
889;43466,70416;Switzerland;317;1;UK_Card;1;Master
890;43466,70582;Germany;82;0;Simplecard;0;Master
891;43466,70764;Austria;214;0;UK_Card;1;Master
892;43466,70766;Austria;214;0;UK_Card;1;Master
893;43466,70832;Austria;214;1;Moneycard;1;Master
894;43466,70921;Switzerland;459;0;UK_Card;0;Diners
895;43466,70922;Switzerland;459;0;UK_Card;0;Diners
896;43466,70944;Switzerland;459;0;UK_Card;0;Diners
897;43466,71008;Switzerland;459;1;Simplecard;0;Diners
898;43466,71086;Germany;237;0;UK_Card;0;Master
899;43466,71125;Germany;237;0;Moneycard;0;Master
900;43466,71135;Germany;237;1;UK_Card;0;Master
901;43466,71226;Germany;217;0;UK_Card;1;Master
902;43466,71237;Germany;217;1;UK_Card;1;Master
903;43466,7149;Germany;184;0;Moneycard;0;Master
904;43466,71521;Germany;184;0;UK_Card;0;Master
905;43466,71583;Germany;184;0;Moneycard;0;Master
906;43466,71648;Germany;184;0;UK_Card;0;Master
907;43466,71714;Germany;184;0;UK_Card;0;Master
908;43466,71765;Germany;184;0;Simplecard;0;Master
909;43466,7177;Germany;184;1;Simplecard;0;Master
910;43466,71899;Switzerland;253;0;Simplecard;0;Master
911;43466,71913;Switzerland;253;0;UK_Card;0;Master
912;43466,71973;Switzerland;253;0;Moneycard;0;Master
913;43466,72008;Switzerland;253;0;Simplecard;0;Master
914;43466,72025;Switzerland;253;0;Simplecard;0;Master
915;43466,72162;Germany;32;0;UK_Card;0;Master
916;43466,72218;Germany;32;1;UK_Card;0;Master
917;43466,72442;Germany;212;0;Moneycard;0;Master
918;43466,72464;Germany;212;0;UK_Card;0;Master
919;43466,72537;Germany;97;0;UK_Card;0;Diners
920;43466,72544;Germany;97;0;Moneycard;0;Diners
921;43466,72603;Germany;97;0;UK_Card;0;Diners
922;43466,72659;Germany;97;1;UK_Card;0;Diners
923;43466,72729;Switzerland;155;0;UK_Card;0;Master
924;43466,72753;Switzerland;155;1;UK_Card;0;Master
925;43466,72858;Austria;157;1;UK_Card;0;Master
926;43466,73067;Switzerland;108;0;UK_Card;1;Visa
927;43466,73127;Switzerland;108;0;Moneycard;1;Visa
928;43466,73139;Switzerland;108;0;Simplecard;1;Visa
929;43466,73207;Switzerland;108;0;Simplecard;1;Visa
930;43466,7322;Switzerland;108;1;UK_Card;1;Visa
931;43466,73314;Austria;256;0;UK_Card;0;Master
932;43466,73372;Austria;256;0;Goldcard;0;Master
933;43466,73414;Austria;256;0;UK_Card;0;Master
934;43466,73462;Austria;256;0;Simplecard;0;Master
